text,label,exp_split
a boring formulaic mix of serial killers and stalk n slash,0,test
what you would end up with if you took orwell bradbury kafka george lucas and the wachowski brothers and threw them into a blender,1,test
but that s just the problem with it the director has n t added enough of his own ingredients,0,test
flaunts its quirky excesses like a new year s eve drunk sporting a paper party hat,0,test
writhing under dialogue like you re from two different worlds and tonight the maid is a lie and this this is who you are this schlock filled fairy tale hits new depths of unoriginality and predictability,0,test
too slow too boring and occasionally annoying,0,test
schmaltzy and unfunny adam sandler s cartoon about hanukkah is numbingly bad little nicky bad 10 worst list bad,0,test
it s really yet another anemic and formulaic lethal weapon derived buddy cop movie trying to pass off its lack of imagination as hip knowingness,0,test
scotland pa is a strangely drab romp,0,test
some studio pizazz might have helped,0,test
there s more scatological action in 8 crazy nights than a proctologist is apt to encounter in an entire career,0,test
too loud too long and too frantic by half die another day suggests that the bond franchise has run into a creative wall that 007 can not fly over tunnel under or barrel through,0,test
the sum of the parts equals largely a confused mediocrity,0,test
the tone shifts abruptly from tense to celebratory to soppy,0,test
if we do n t demand a standard of quality for the art that we choose we deserve the trash that we get,0,test
a modest and messy metaphysical thriller offering more questions than answers,0,test
julia is played with exasperating blandness by laura regan,0,test
there s suspension of disbelief and then there s bad screenwriting this film packs a wallop of the latter,0,test
mocking them now is an exercise in pointlessness,0,test
this is a particularly toxic little bonbon palatable to only a chosen and very jaundiced few,0,test
this is n t just the cliffsnotes version of nicholas nickleby it s the cliffsnotes with pages missing,0,test
considering the harsh locations and demanding stunts this must have been a difficult shoot but the movie proves rough going for the audience as well,0,test
better at putting you to sleep than a sound machine,0,test
so clichéd that at one point they literally upset an apple cart,0,test
it s a decent glimpse into a time period and an outcast that is no longer accessible but it does n t necessarily shed more light on its subject than the popular predecessor,1,test
when the plot kicks in the film loses credibility,0,test
credibility sinks into a mire of sentiment,0,test
the movie takes itself too seriously and as a result it makes for only intermittent fun,0,test
davis has a bright chipper style that keeps things moving while never quite managing to connect her wish fulfilling characters to the human race,1,test
does n t amount to much of anything,0,test
bullock s complete lack of focus and ability quickly derails the film,0,test
so stupid so ill conceived so badly drawn it created whole new levels of ugly,0,test
the truth is that the truth about charlie gets increasingly tiresome,0,test
some of seagal s action pictures are guilty pleasures but this one is so formulaic that it seems to be on auto pilot,0,test
a long winded and stagy session of romantic contrivances that never really gels like the shrewd feminist fairy tale it could have been,0,test
a little too pat for its own good,0,test
there are films that try the patience of even the most cinema besotted critic and this was one of them,0,test
watching trouble every day at least if you do n t know what s coming is like biting into what looks like a juicy delicious plum on a hot summer day and coming away with your mouth full of rotten pulp and living worms,0,test
well intentioned though it may be its soap opera morality tales have the antiseptic preprogrammed feel of an after school special,0,test
he d create a movie better than this,0,test
when a set of pre shooting guidelines a director came up with for his actors turns out to be cleverer better written and of considerable more interest than the finished film that s a bad sign,0,test
a very bad sign,0,test
still this thing feels flimsy and ephemeral,0,test
diane lane shines in unfaithful,1,test
almost everything else is wan,0,test
rather you ll have to wrestle disbelief to the ground and then apply the chloroform soaked handkerchief,0,test
the makers of divine secrets of the ya ya sisterhood should offer a free ticket second prize of course two free tickets to anyone who can locate a genuinely honest moment in their movie,0,test
god help the poor woman if attal is this insecure in real life his fictional yvan s neuroses are aggravating enough to exhaust the patience of even the most understanding spouse,0,test
let s cut to the consumer advice bottom line stay home,0,test
undercover brother does n t go far enough,0,test
it s just a silly black genre spoof,0,test
rates an e for effort and a b for boring,0,test
even the unwatchable soapdish is more original,0,test
the movie bounces all over the map,0,test
but buying into sham truths and routine indie filmmaking freundlich has made just another safe movie,0,test
it s not horrible just horribly mediocre,0,test
feel bad for king who s honestly trying and schwartzman who s shot himself in the foot,0,test
tom green just gives them a bad odor,0,test
this self infatuated goofball is far from the only thing wrong with the clumsy comedy stealing harvard but he s the most obvious one,0,test
the enormous comic potential of an oafish idiot impersonating an aristocrat remains sadly unrealized,0,test
begins as a promising meditation on one of america s most durable obsessions but winds up as a slender cinematic stunt,0,test
a monster combat thriller as impersonal in its relentlessness as the videogame series that inspired it,0,test
proof that a thriller can be sleekly shot expertly cast paced with crisp professionalism and still be a letdown if its twists and turns hold no more surprise than yesterday s weather report,0,test
the reason we keep seeing the same movie with roughly the same people every year is because so many of us keep going and then out of embarrassment or stupidity not warning anyone,0,test
in the second half of the film frei s control loosens in direct proportion to the amount of screen time he gives nachtwey for self analysis,0,test
the furious coherence that deniro brings to this part only underscores the fuzzy sentimentality of the movie itself which feels as it plods toward the end less like a movie than like the filmed reading of a script in need of polishing,0,test
extremely dumb,0,test
extremely confusing,0,test
extremely boring,0,test
we never really feel involved with the story as all of its ideas remain just that abstract ideas,0,test
for a shoot em up ballistic is oddly lifeless,0,test
one minute you think you re watching a serious actioner the next it s as though clips from the pink panther strikes again and or sailor moon have been spliced in,0,test
what happened with pluto nash,0,test
how did it ever get made,0,test
opens as promising as any war adventure film you ll ever see and dissolves into a routine courtroom drama better suited for a movie titled glory a soldier s story,0,test
the result is solemn and horrifying yet strangely detached,0,test
these spiders can outrun a motorcycle and wrap a person in a sticky cocoon in seconds but they fall short of being interesting or entertaining,0,test
a long slog for anyone but the most committed pokemon fan,0,test
matthew mcconaughey tries and fails to control the screen with swaggering machismo and over the top lunacy,0,test
how on earth or anywhere else did director ron underwood manage to blow 100 million on this,0,test
everyone connected to this movie seems to be part of an insider clique which tends to breed formulaic films rather than fresh ones,0,test
with a story inspired by the tumultuous surroundings of los angeles where feelings of marginalization loom for every dreamer with a burst bubble the dogwalker has a few characters and ideas but it never manages to put them on the same path,0,test
its lack of quality earns it a place alongside those other two recent dumas botch jobs the man in the iron mask and the musketeer,0,test
a benign but forgettable sci fi diversion,0,test
the plot grinds on with yawn provoking dullness,0,test
it s never a good sign when a film s star spends the entirety of the film in a coma,0,test
it does n t help that the director and cinematographer stephen kazmierski shoot on grungy video giving the whole thing a dirty tasteless feel,0,test
desperately unfunny when it tries to makes us laugh and desperately unsuspenseful when it tries to make us jump out of our seats,0,test
this film s relationship to actual tension is the same as what christmas tree flocking in a spray can is to actual snow a poor if durable imitation,0,test
john mctiernan s botched remake may be subtler than norman jewison s 1975 ultraviolent futuristic corporate sports saga,0,test
it s also stupider,0,test
director dirk shafer and co writer greg hinton ride the dubious divide where gay porn reaches for serious drama,0,test
borrows from so many literary and cinematic sources that this future world feels absolutely deja vu,0,test
as the characters get more depressed the story gets more tiresome especially as it continues to mount a conspicuous effort to be profound,0,test
the acting by the over 25s lacks spark with csokas particularly unconnected,0,test
though howard demonstrates a great eye as a director this southern gothic drama is sadly a tough sit with an undeveloped narrative and enough flashbacks and heavy handed metaphors to choke a horse or at least slow him down to a canter,0,test
falters when it takes itself too seriously and when it depends too heavily on its otherwise talented cast to clown in situations that are n t funny,0,test
the fight scenes are fun but it grows tedious,0,test
anyone who can count to five the film s target market,0,test
can see where this dumbed down concoction is going,0,test
all this turns out to be neither funny nor provocative only dull,0,test
demme s loose approach kills the suspense,0,test
this idea has lost its originality and neither star appears very excited at rehashing what was basically a one joke picture,0,test
plays in broad outline as pandering middle age buddy comedy,0,test
the film is itself a sort of cinematic high crime one that brings military courtroom dramas down very very low,0,test
nothing more than a mediocre trifle,0,test
a turgid little history lesson humourless and dull,0,test
too silly to be frightening too stolid to be funny it projects the same lazy affability as its nominal star david arquette,0,test
if kaufman kept cameron diaz a prisoner in a cage with her ape in his latest he d have them mate,0,test
trivial where it should be profound and hyper cliched where it should be sincere,0,test
it would be hard to think of a recent movie that has worked this hard to achieve this little fun,0,test
theology aside why put someone who ultimately does n t learn at the center of a kids story,0,test
all that powerpuff girls charm is present in the movie but it s spread too thin,0,test
the ill conceived modern day ending falls flat where it should deliver a moral punch,0,test
collateral damage is despite its alleged provocation post 9 11 an antique in the end,0,test
as are its star its attitude and its obliviousness,0,test
dawdles and drags when it should pop it does n t even have the virtue of enough mindless violence to break up the tedium of all its generational bonding,0,test
its save the planet message clashes with its crass marketing,0,test
a great idea becomes a not great movie,0,test
watching this film nearly provoked me to take my own life,0,test
and if the hours wins best picture i just might,1,test
by the end i was looking for something hard with which to bludgeon myself unconscious,0,test
not a movie but a live action agitprop cartoon so shameless and coarse it s almost funny,0,test
feels like six different movies fighting each other for attention,0,test
life is a crock or something like it,0,test
made by jackasses for jackasses,0,test
despite a powerful portrayal by binoche it s a period romance that suffers from an overly deliberate pace and uneven narrative momentum,0,test
the picture is a primer on what happens when lack of know how mixes with lack of give a damn,0,test
bartleby is a one joke movie and a bad joke at that,0,test
given that both movies expect us to root for convicted violent felons over those assigned to protect us from same we need every bit of sympathy the cons can muster this time there is n t much,0,test
a bravura exercise in emptiness,0,test
philip k dick must be turning in his grave along with my stomach,0,test
despite the premise of a good story it wastes all its star power on cliched or meaningless roles,0,test
not only does the movie fail to make us part of its reality it fails the most basic relevancy test as well,0,test
first good then bothersome,0,test
excellent acting and direction,1,test
this goofy gangster yarn never really elevates itself from being yet another earnestly generic crime busting comic vehicle a well intentioned remake that shows some spunk and promise but fails to register as anything distinctive or daring,0,test
it s difficult to say whether the tuxedo is more boring or embarrassing i m prepared to call it a draw,0,test
even as lame horror flicks go this is lame,0,test
so routine familiar and predictable it raises the possibility that it wrote itself as a newly automated final draft computer program,0,test
sunshine state lacks the kind of dynamic that limbo offers and in some ways is a rather indulgent piece,0,test
even legends like alfred hitchcock and john huston occasionally directed trifles so it s no surprise to see a world class filmmaker like zhang yimou behind the camera for a yarn that s ultimately rather inconsequential,0,test
a long winded predictable scenario,0,test
too close to phantom menace for comfort,0,test
although trying to balance self referential humor and a normal ol slasher plot seemed like a decent endeavor the result does n t fully satisfy either the die hard jason fans or those who can take a good joke,0,test
too clunky and too busy ribbing itself to be truly entertaining,0,test
it smacks of purely commercial motivation with no great love for the original,0,test
too bad the former murphy brown does n t pop reese back,0,test
at the bottom rung of the series entries,0,test
a real clunker,0,test
a dreary rip off of goodfellas that serves as a muddled and offensive cautionary tale for hispanic americans,0,test
the picture scored by a perversely cheerful marcus miller accordion harmonica banjo abomination is a monument to bad in all its florid variety,0,test
good for a few unintentional laughs extreme ops was obviously made for the xxx crowd people who enjoy mindless action without the benefit of decent acting writing and direction,0,test
a big baggy sprawling carnival of a movie stretching out before us with little rhyme or reason,0,test
a frustrating combination of strained humor and heavy handed sentimentality,0,test
as written by michael berg and michael j wilson from a story by wilson this relentless all wise guys all the time approach tries way too hard and gets tiring in no time at all,0,test
will probably stay in the shadow of its two older more accessible qatsi siblings,0,test
just when the movie seems confident enough to handle subtlety it dives into soapy bathos,0,test
choppy editing and too many repetitive scenes spoil what could have been an important documentary about stand up comedy,0,test
the film falls back on the same old formula of teen sex outrageous pranks and scenes designed to push the envelope of bad taste for laughs,0,test
the only thing in pauline and paulette that you have n t seen before is a scene featuring a football field sized oriental rug crafted out of millions of vibrant flowers,0,test
if you re looking for comedy to be served up better look elsewhere,0,test
it virtually defines a comedy that s strongly mediocre with funny bits surfacing every once in a while,0,test
an instant candidate for worst movie of the year,0,test
like a tone deaf singer at a benefit concert john q is a bad movie appearing on behalf of a good cause,0,test
adam sandler is to gary cooper what a gnat is to a racehorse,0,test
what kids will discover is a new collectible,1,test
what parents will suspect is that they re watching a 76 minute commercial,0,test
without september 11 collateral damage would have been just another bad movie,0,test
now it s a bad embarrassing movie,0,test
drags along in a dazed and enervated drenched in the past numbness,0,test
unless you are in dire need of a diesel fix there is no real reason to see it,0,test
wait for video and then do n t rent it,0,test
there s something fundamental missing from this story something or someone to care about,0,test
too much of this well acted but dangerously slow thriller feels like a preamble to a bigger more complicated story one that never materializes,0,test
when a film is created solely because it s a marketable product soulless and ugly movies like this are the result,0,test
let your silly childhood nostalgia slumber unmolested,0,test
unfortunately heartbreak hospital wants to convey the same kind of haughtiness in its own sketchy material but this territory has already been explored previously with better aplomb and sardonic wit,0,test
the more kevin costner rests on his pretty boy laurels the public is regrettably going to have tepid films like dragonfly tossed at them,0,test
it s difficult to get beyond the overall blandness of american chai despite its likable performances and refreshingly naive point of view,0,test
the latest installment in the pokemon canon pokemon 4ever is surprising less moldy and trite than the last two likely because much of the japanese anime is set in a scenic forest where pokemon graze in peace,1,test
but as a movie it s a humorless disjointed mess,0,test
if myers decides to make another austin powers movie maybe he should just stick with austin and dr evil,0,test
the backyard battles you staged with your green plastic army men were more exciting and almost certainly made more sense,0,test
too stupid to be satire too obviously hateful to be classified otherwise frank novak s irritating slice of lumpen life is as reliably soul killing as its title is nearly meaningless,0,test
if this is satire it s the smug and self congratulatory kind that lets the audience completely off the hook,0,test
these people would n t know subtle characterization if it put on a giant furry monster costume and then gave them a lapdance,0,test
imagine if you will a tony hawk skating video interspliced with footage from behind enemy lines and set to jersey shore techno,0,test
any film featuring young children threatened by a terrorist bomb can no longer pass as mere entertainment,0,test
the director s twitchy sketchbook style and adroit perspective shifts grow wearisome amid leaden pacing and indifferent craftsmanship most notably wretched sound design,0,test
about as satisfying and predictable as the fare at your local drive through,0,test
apparently kissing leads to suicide attempts and tragic deaths,0,test
marisa tomei is good but just a kiss is just a mess,0,test
opens at a funeral ends on the protagonist s death bed and does n t get much livelier in the three hours in between,0,test
the noble tradition of men in drag hits an all time low in sorority boys whose makers apparently believe that women s clothing can cover up any deficiency in acting writing or direction,0,test
flaccid drama and exasperatingly slow journey,0,test
a chaotic panorama that s too busy flying a lot of metaphoric flags,0,test
suffers from rambling repetitive dialogue and the visual drabness endemic to digital video,0,test
the screenplay sabotages the movie s strengths at almost every juncture,0,test
all the characters are stereotypes and their interaction is numbingly predictable,0,test
a trashy exploitative thoroughly unpleasant experience,0,test
the performances are so leaden michael rymer s direction is so bloodless and the dialogue is so corny that the audience laughs out loud,0,test
reggio s trippy ambitious downer can also sometimes come across like nothing more than a glorified nike ad,0,test
as tweedy talks about canning his stockbroker and repairing his pool you yearn for a few airborne tv sets or nude groupies on the nod to liven things up,0,test
if somebody was bored and decided to make a dull pretentious version of jesus son they d come up with something like bart freundlich s world traveler,0,test
the best you can say about it is it s so uninspired it barely gives one pause when considering some of the other dreck out there right now,0,test
a tough go but leigh s depth and rigor and his skill at inspiring accomplished portrayals that are all the more impressive for their lack of showiness offsets to a notable degree the film s often mined and despairing milieu,1,test
an overstuffed compendium of teen catholic movie dogma,0,test
ridiculous,0,test
what s next,1,test
the movie s biggest offense is its complete and utter lack of tension,0,test
these are names to remember in order to avoid them in the future,0,test
if this is the resurrection of the halloween franchise it would have been better off dead,0,test
this formulaic chiller will do little to boost stallone s career,0,test
i saw knockaround guys yesterday and already the details have faded like photographs from the spanish american war it s so unmemorable that it turned my ballpoint notes to invisible ink,0,test
though avary has done his best to make something out of ellis nothing novel in the end his rules is barely worth following,0,test
the plot is so predictable and sentimental that viewers are likely to lose interest before sandrine and her goats walk off into the sunset,0,test
at first the sight of a blind man directing a film is hilarious but as the film goes on the joke wears thin,0,test
never again swings between false sentiment and unfunny madcap comedy and along the way expects the audience to invest in the central relationship as some kind of marriage of true minds,0,test
the story itself is uninteresting and the songs are painfully undistinguished they might be giants so to be one of us may be the most tuneless tune ever composed,0,test
technically the film is about as interesting as an insurance commercial,0,test
the title s lameness should clue you in on how bad the movie is,0,test
the humor is hinged on the belief that knees in the crotch elbows in the face and spit in the eye are inherently funny,0,test
it s a movie forged in the fires of chick flick hell,0,test
its characters are thinner than cardboard or even comic book paper,0,test
any one episode of the sopranos would send this ill conceived folly to sleep with the fishes,0,test
lanie s professional success means she must be a failure at life because she s driven by ambition and does n t know how to have fun,0,test
credit must be given to harland williams michael rosenbaum and barry watson who inject far more good natured spirit and talent into this project than it deserves,1,test
denzel washington s efforts are sunk by all the sanctimony,0,test
if this holiday movie is supposed to be a gift somebody unwrapped it early took out all the good stuff and left behind the crap literally,0,test
rambles on in a disjointed substandard fashion from one poorly executed action sequence to the next,0,test
there s an audience for it but it could have been funnier and more innocent,0,test
i can only imagine one thing worse than kevin spacey trying on an irish accent and that s sultry linda fiorentino doing the same thing,0,test
an awkward and indigestible movie,0,test
the movie has very little to offer besides unintentional laughs,0,test
guided more by intellect than heart his story flattens instead of sharpens,0,test
all the well meaningness in the world ca n t erase the fact that the believer feels like a 12 step program for the jewish nazi,0,test
like most sequels it takes what worked last time repeats it and adds more characters more stunts more stuff in attempt to camouflage its sameness,0,test
message movie or an action packed submarine spectacular,1,test
alas it s neither,0,test
no movement no yuks not much of anything,0,test
dragonfly is a movie about a bus wreck that turns into a film wreck,0,test
thirty years ago it would have been groundbreaking,0,test
now it s just tired,0,test
a thinly veiled excuse for wilson to play his self deprecating act against murphy s well honed prima donna shtick,0,test
a minor picture with a major identity crisis it s sort of true and it s sort of bogus and it s ho hum all the way through,0,test
the movie succumbs to being nothing more than a formulaic chase in the dark,0,test
plays as hollow catharsis with lots of tears but very little in the way of insights,0,test
it will come as no surprise that the movie is n t scary,0,test
but here s the real damn it is n t funny either,0,test
quick who wants to see a comedy about shoddy airport security,0,test
what you get with empire is a movie you ve seen many times before repackaged as new material because there is a latino in the lead,0,test
cho s fans are sure to be entertained it s only fair in the interest of full disclosure to say that on the basis of this film alone i m not one of them,0,test
looks awfully like one long tourist spot for a mississippi that may never have existed outside of a scriptwriter s imagination,0,test
the period swinging london in the time of the mods and the rockers gets the once over once again in gangster no 1 but falls apart long before the end,0,test
high crimes miscasts nearly every leading character,0,test
the overall feel of the film is pretty cheesy but there s still a real sense that the star trek tradition has been honored as best it can given the embarrassing script and weak direction,0,test
de niro looks bored murphy recycles murphy and you mentally add showtime to the pile of hollywood dreck that represents nothing more than the art of the deal,0,test
i did n t believe for a moment in these villains or their plot,0,test
another rent installment for the ian fleming estate,0,test
with danilo donati s witty designs and dante spinotti s luscious cinematography this might have made a decent children s movie if only benigni had n t insisted on casting himself in the title role,1,test
so lazy and slipshod it confuses the mere flashing of kinky soft core imagery with naughty fun,0,test
has little on its mind aside from scoring points with drag gags,0,test
well shot but badly written tale set in a future ravaged by dragons,0,test
sadly hewitt s forte is leaning forward while wearing low cut gowns not making snappy comebacks,0,test
if melville is creatively a great whale this film is canned tuna,0,test
this film is so slick superficial and trend hoppy that it s easy to imagine that a new software program spit out the screenplay,0,test
just one more collection of penis breast and flatulence gags in search of a story,0,test
or some damn thing,0,test
the acting is stiff the story lacks all trace of wit the sets look like they were borrowed from gilligan s island and the cgi scooby might well be the worst special effects creation of the year,0,test
enough trivializes an important crisis reduces it to an almost comic embarrassment,0,test
the makers have forsaken the entertaining elements of the original and instead rehash old jokes and leave any life at the doorstep,0,test
i like frank the pug though,1,test
gee a second assassin shot kennedy,0,test
moot point,0,test
a hysterical yet humorless disquisition on the thin line between sucking face and literally sucking face,0,test
needless to say the dramatics that follow are utter hooey,0,test
madonna still ca n t act a lick,0,test
even the imaginative gore ca n t hide the musty scent of todd farmer s screenplay which is a simple retread of the 1979 alien with a plucky heroine battling a monster loose in a spaceship,0,test
if you pitch your expectations at an all time low you could do worse than this oddly cheerful but not particularly funny body switching farce,0,test
the episodic film makes valid points about the depersonalization of modern life,1,test
but the characters tend to be cliches whose lives are never fully explored,0,test
serry does a fine job of capturing the climate of the times and perhaps unwittingly relating it to what is happening in america in 2002,1,test
but hard to believe plot twists force the movie off track in its final half hour,0,test
do n t let your festive spirit go this far,0,test
though the book runs only about 300 pages it is so densely packed that even an ambitious adaptation and elaborate production like mr schepisi s seems skimpy and unclear,0,test
intended to be a comedy about relationships this wretched work falls flat in just about every conceivable area,0,test
director brian levant who never strays far from his sitcom roots skates blithely from one implausible situation to another pausing only to tie up loose ends with more bows than you ll find on a french poodle,0,test
perhaps the heaviest most joyless movie ever made about giant dragons taking over the world,0,test
suggests puns about ingredients and soup and somebody being off their noodle but let s just say the ingredients do n t quite add up to a meal,0,test
i d give real money to see the perpetrators of chicago torn apart by dingoes,0,test
the timing in nearly every scene seems a half beat off,0,test
a fairly by the books blend of action and romance with sprinklings of intentional and unintentional comedy,1,test
flounders due to the general sense that no two people working on the production had exactly the same thing in mind,0,test
the story bogs down in a mess of purposeless violence,0,test
despite some gulps the film is a fuzzy huggy,1,test
mckay deflates his piece of puffery with a sour cliche and heavy doses of mean spiritedness,0,test
a recipe for cinematic disaster part quentin tarantino part guy ritchie and part 1960s spy spoof it s all bad,0,test
another big dumb action movie in the vein of xxx the transporter is riddled with plot holes big enough for its titular hero to drive his sleek black bmw through,0,test
when she speaks her creepy egyptian demigod voice is as computer processed and overproduced as it was in her music,0,test
outrageousness is all plympton seemed to be going for this time,0,test
we miss the quirky amazement that used to come along for an integral part of the ride,0,test
much of what is meant to be inspirational and uplifting is simply distasteful to audiences not already sharing the movie s mindset,0,test
home alone goes hollywood a funny premise until the kids start pulling off stunts not even steven spielberg would know how to do,0,test
for me this opera is n t a favorite so it s a long time before the fat lady sings,0,test
looks like a high school film project completed the day before it was due,0,test
truth to tell if you ve seen more than half a dozen horror films there s nothing here you have n t seen before,0,test
abandons all pretense of creating historical context and waltzes off into a hectic soap about the ups and downs of the heavy breathing between the two artists,0,test
even die hard fans of japanese animation will find this one a challenge,0,test
filmmakers have to dig deep to sink this low,0,test
fortunately for all involved this movie is likely to disappear as quickly as an ice cube thrown into a pot of boiling water,0,test
the movie gets muted and routine,0,test
the issue of faith is not explored very deeply,0,test
the situations and jokes are as predictable and as lowbrow as the endless pratfalls the boys take in their high heels,0,test
it s frustrating to see these guys who are obviously pretty clever waste their talent on parodies of things they probably thought were funniest when they were high,0,test
i was perplexed to watch it unfold with an astonishing lack of passion or uniqueness,0,test
k 19 may not hold a lot of water as a submarine epic but it holds even less when it turns into an elegiacally soggy saving private ryanovich,0,test
a very stylish but ultimately extremely silly tale a slick piece of nonsense but nothing more,0,test
automatically pegs itself for the straight to video sci fi rental shelf,0,test
the film is like a series of beginnings and middles that never take off,0,test
feels less like it s about teenagers than it was written by teenagers,0,test
it s badly acted blandly directed and could have been scripted by someone who just graduated from elementary school,0,test
you ve seen them a million times,0,test
the angst ridden affluent slacker characters are more grating than engaging,0,test
a soggy shapeless mess just a dumb excuse for a waterlogged equivalent of a haunted house movie,0,test
men in black ii has sequel itis something fierce,0,test
an ungainly comedy deficient b movie rush job,0,test
an unsatisfying hybrid of blair witch and typical stalk and slash fare where the most conservative protagonist is always the last one living,0,test
say this for the soundtrack it drowns out the lousy dialogue,0,test
after seeing swept away i feel sorry for madonna,0,test
instead of kicking off the intrigue and suspense and mystery of the whole thing hart s war like the st louis rams in the super bowl waits until after halftime to get started,0,test
a gob of drivel so sickly sweet even the eager consumers of moore s pasteurized ditties will retch it up like rancid crème brûlée,0,test
maudlin and melodramatic we expected,0,test
boring we did n t,0,test
never quite transcends jokester status and the punchline does n t live up to barry s dead eyed perfectly chilled delivery,0,test
it almost plays like solaris but with guns and jokes,1,test
a baffling misfire and possibly the weakest movie woody allen has made in the last twenty years,0,test
it wo n t be long before you ll spy i spy at a video store near you,0,test
this film looks like it was produced in 1954 shelved for 48 years and repackaged for a 2002 audience,0,test
propelled not by characters but by caricatures,0,test
there is not an ounce of honesty in the entire production,0,test
this extremely unfunny film clocks in at 80 minutes but feels twice as long,0,test
earnest but earthbound a slow soggy soporific visually dank crime melodrama character study that would be more at home on the small screen but for its stellar cast,0,test
the pivotal narrative point is so ripe the film ca n t help but go soft and stinky,0,test
for all its alleged youthful fire xxx is no less subservient to bond s tired formula of guns girls and gadgets while brandishing a new action hero,0,test
a predictable and stereotypical little b movie,0,test
if i spy were funny enough or exciting enough then it would be fairly simple to forgive the financial extortion it s trying to reap from the moviegoing public,0,test
frustratingly dridi tells us nothing about el gallo other than what emerges through his music,0,test
places a slightly believable love triangle in a difficult to swallow setting and then disappointingly moves the story into the realm of an improbable thriller,0,test
a very average science fiction film,0,test
undone by its overly complicated and derivative screenplay the glacier paced direction and the stereotypical characters,0,test
the sort of movie that gives tastelessness a bad rap,0,test
the cold and dreary weather is a perfect metaphor for the movie itself which contains few laughs and not much drama,0,test
the plot is straight off the shelf the performances are television caliber and the message of providing solace through deception is a little creepy,0,test
ordinary melodrama that is heavy on religious symbols but wafer thin on dramatic substance,0,test
those who managed to avoid the deconstructionist theorizing of french philosopher jacques derrida in college can now take an 85 minute brush up course with the documentary derrida,0,test
jolie s performance vanishes somewhere between her hair and her lips,0,test
as with too many studio pics plot mechanics get in the way of what should be the lighter than air adventure,0,test
static repetitive muddy and blurry hey arnold,0,test
would seem to have a lock on the title of ugliest movie of the year,0,test
when it comes to entertainment children deserve better than pokemon 4ever,0,test
while benigni who stars and co wrote seems to be having a wonderful time he might be alone in that,0,test
preposterous and tedious sonny is spiked with unintentional laughter that unfortunately occurs too infrequently to make the film even a guilty pleasure,0,test
calling this movie brainless would be paying it a compliment it s more like entertainment for trolls,0,test
none of these characters resembles anyone you ve ever met in real life unless you happen to know annoyingly self involved people who speak in glib sentences that could have only come from the pen of a screenwriter,0,test
just a big mess of a movie full of images and events but no tension or surprise,0,test
as elegantly crafted as it often is anderson s movie is essentially a one trick pony that hampered by an undeveloped script ultimately pulls up lame,0,test
splashes its drama all over the screen subjecting its audience and characters to action that feels not only manufactured but also so false you can see the filmmakers puppet strings,0,test
has virtually no script at all,0,test
will only satisfy those who ca n t tell the difference between the good the bad and the ugly,0,test
at times however dogtown and z boys lapses into an insider s lingo and mindset that the uninitiated may find hard to follow or care about,0,test
rather quickly the film falls into a soothing formula of brotherly conflict and reconciliation,1,test
screenwriters scott abbott and michael petroni have turned rice s complex akasha into a cartoon monster,0,test
the writers director wally wolodarsky and all the actors should start their own coeducational fraternity kappa rho alpha phi,0,test
bad beyond belief and ridiculous beyond description,0,test
most of the action setups are incoherent,0,test
liman of swingers and go makes his big budget action film debut something of a clunker as he delivers a long low heat chase interrupted by a middling car chase,0,test
surprisingly inert for a movie in which the main character travels back and forth between epochs,0,test
the problem is n t that the movie hits so close to home so much as that it hits close to home while engaging in such silliness as that snake down the throat business and the inevitable shot of schwarzenegger outrunning a fireball,0,test
dreary highly annoying some body will appeal to no one,0,test
the problem with concept films is that if the concept is a poor one there s no saving the movie,0,test
sorry charlie,0,test
a painfully leaden film destined for pre dawn cable television slots,0,test
blessed with immense physical prowess he may well be but ahola is simply not an actor,0,test
and in truth cruel as it may sound he makes arnold schwarzenegger look like spencer tracy,0,test
the cartoon that is n t really good enough to be on afternoon tv is now a movie that is n t really good enough to be in theaters,0,test
shocking only in that it reveals the filmmaker s bottomless pit of self absorption,0,test
this pep talk for faith hope and charity does little to offend but if saccharine earnestness were a crime the film s producers would be in the clink for life,0,test
all ends well sort of but the frenzied comic moments never click,0,test
if this is the danish idea of a good time prospective tourists might want to consider a different destination some jolly country embroiled in a bloody civil war perhaps,0,test
formula 51 is so trite that even yu s high energy action stylings ca n t break through the stupor,0,test
when the painted backdrops in a movie are more alive than its characters you know you re in trouble,0,test
two fairly dull contrasting and interlocking stories about miserable scandinavian settlers in 18th century canada and yuppie sailboaters in the here and now,0,test
the film is really not so much bad as bland,0,test
the central story lacks punch,0,test
though ganesh is successful in a midlevel sort of way there s nothing so striking or fascinating or metaphorically significant about his career as to rate two hours of our attention,0,test
this may be the dumbest sketchiest movie on record about an aspiring writer s coming of age,0,test
succumbs to the same kind of maudlin sentimental mysticism that mars the touched by an angel school of non god spiritual uplift movies,0,test
a harmless and mildly amusing family comedy,1,test
what was subtle and mystifying in the novella is now broad and farcical,0,test
the kids often appear to be reading the lines and are incapable of conveying any emotion,0,test
men in black ii has all the earmarks of a sequel,1,test
sucking all the classic out of robert louis stevenson s treasure island and filling the void with sci fi video game graphics and disney fied adolescent angst,0,test
while super troopers is above academy standards its quintet of writers could still use some more schooling,0,test
a mix of velocity and idiocy this ruinous remake lacks the brawn and the brains of the 1970s original,0,test
the low budget full frontal was one of the year s murkiest intentionally obscure and self indulgent pictures and solaris is its big budget brother,0,test
the plot is very clever but boyd weighs it down with too many characters and events all intertwined and far too complicated to keep track of,0,test
